id;name;country;start_date
7838;El Huervo / Niklas Åkerblad;;
7839;Tobias Sjögren;;
7840;"Oscar ""Ratvader"" Rydelius";;
7841;Johannes Gotlén;;
7842;Erik Svedäng AB;;
7843;Johannes Gotlén;;
7844;Erik Svedäng AB;;
7845;Colin Sanders;;
7846;Jason RT Bond;;
7847;Playsaurus;840;1325289600
7848;Wicked Fun, inc;;
7849;Soulbound Games;203;
7850;Malfador Machinations;;
7851;Freegamer;;
7852;Program Power;;
7853;Jumpsuit Entertainment;276;1409097600
7854;SCE Connected Content Group;;
7855;Hit-Point Co., Ltd.;392;
7856;Hollywood Scoring;;
7857;Sony Pictures Studios;;
7858;Dvorak Hall of the Rudolfinum;;
7859;Clatter & Din;;
7860;Empowering Media Dentsu;;
7861;Fated Fire;;
7862;Pixel Smash LTD;;
7863;Razorfish;;
7864;Run Studios;;
7865;Watson Creative;;
7866;Wunderman;;
7867;Keiji Inafune;;
7868;Sketchy Logic;826;
7869;Funkitron;840;
7870;Deepred;;
7871;Daniel Mullins Games;124;
7872;Movingblocks;;
7873;Troxit Service;;
7874;Panzar;;
7875;Fallen Tree Games;;
7876;One Game Studio;;
7877;Keybol;;
7878;Tekitown;;
7879;Joe Williams;;
7880;MicroProse Software, Inc - duplicate;;
7881;InnoGlow;;
7882;SPLine;;
7883;Studio4;;
7884;Frogames;;
7885;2DEngine.com;;
7886;RTL interactive;;
7887;Q Entertainment Inc.;;
7888;Zemnott;840;1009756800
7890;Merscom;;
7891;Babylon;;
7892;Master Creating;;
7893;Dim Bulb Games;840;
7894;axysoft;;
7895;Lydia Neon;;
7896;Hindelid Development;;
7897;In Vivo;;
7898;Anna Anthropy;;
7899;First Touch Games;;
7900;SuperJoeBob;;
7901;No Goblin;840;
7902;Nintendo EPD;392;1442361600
7903;My.com;528;1288396800
7904;Phosfiend Systems;;
7905;Gravity Interactive;840;
7906;Scarlet Strings Studios;;
7907;Blake Garner;;
7908;Awfully Nice Studios;40;1419984000
7909;Matt Kap;;
7910;Victor Solodilov;;
7911;Denis Novikov;;
7912;Red Hook Studios;124;
7913;Numinous Games;840;
7914;Lazy Bear Games;;
7915;2 Chance Projects;;
7916;IIchan Eroge Team;;
7917;blurredVision;;
7918;Crackpot Entertainment;;
7919;Missing Link Games;;
7920;Luc Bernard;;
7922;Silver Sphere Studios;;
7923;Blue Byte;276;599529600
7925;Dark Castle Software;;
7926;Games Faction;826;
7927;Apus Software;;
7928;Three Donkeys LLC;;
7929;DICE - duplicate;;
7930;ArenaNet®;;
7931;Boll AG;;
7932;TrueThought;;
7933;Enlight Software Limited - duplicate;;
7934;Sigma Team Inc.;;
7935;Centauri Production;203;
7936;Unicorn Games Studio;;
7937;SaintXi;;
7938;3000AD;840;
7939;Citeremis Inc.;124;
7940;Aliasworlds Entertainment;112;
7941;KatGames;;
7942;Sarbakan;;
7943;Yullaby;250;
7944;Hip Soft;;
7945;Alawar;643;
7946;BioWare Corporation - duplicate;;
7947;Freeze Tag Inc.;;
7948;Joju Games;840;
7949;Linksolutions Ltd.;;
7950;Rune Forge;;
7951;ZoopTEK;;
7952;Sabi Games;;
7953;Makivision Games;;
7954;Dream Forge Entertainment, LLC;;
7955;Crystal Empire Games;;
7956;Gadget Games;;
7957;REDBANA CORPORATION;;
7958;REDBANA CORPORATION;;
7959;CRAZYDIAOND;;
7960;Quaint Emerald;;
7961;Pirozhok;;
7962;Technomancy Studios;;
7963;Fun Bits Interactive;840;
7964;Wargaming Chicago-Baltimore;;
7965;Silent Dreams;276;
7966;Totem Games;;
7967;Dagger Games;;
7968;Icehole Games;;
7969;Gogii;;
7970;Gogiii;;
7971;Vogat Interactive;;
7972;Exkee;250;
7973;Vanguard Entertainment Group;;
7974;Stainless Games Ltd - DUPLICATE;;
7975;Binary Takeover;;
7976;Source Studio Ltd.;;
7977;Zoë Mode;;
7978;OneBigGame;;
7979;Lunar Giant;;
7980;Lunar Giant Studios;;
7981;Red Dot Games;616;
7982;PLAY;;
7983;TML-Studios;;
7984;astragon Entertainment GmbH;276;1438387200
7985;React Games;;
7986;Dmytry Lavrov;;
7987;I Sioux Game Productions B.V.;;
7988;Tomkorp Computer Solutions Inc.;;
7989;Joshyy;;
7990;inner seas;;
7991;X1 Software;;
7992;AWAR;;
7993;NinjaBee.com;;
7994;Next Dimension Game Adventures Ltd.;;
7995;Platine Dispositif;;
7996;Rockin' Android;;
7997;Copenhagen Game Productions;;
7998;Black Lion Studios;;
7999;UIG;;
8000;Actalogic;705;
8001;Cockroach Inc.;;
8002;Peter Brinson and Kurosh ValaNejad;;
8003;Kot in Action Creative Artel;;
8004;Game Distillery s.r.o.;;
8005;Immanitas Entertainment;;
8006;Crytek Studios;;
8007;Mystic Box;;
8008;RED DUCK Inc.;;
8009;Online Warmongers Group Inc.;;
8010;NQ Games;;
8011;Rock Hippo Productions;;
8012;Hazardous Software Inc.;;
8013;PomPom Games;;
8017;Playbrains;124;
8018;Fuel Entertainment;;
8019;1C-Avalon;;
8020;Dark Artz Entertainment;;
8021;Daybreak Games;;
8022;Unika Games;;
8023;TikGames;;
8024;Monomi Games;;
8025;Birthday;;
8026;The Stork Burnt Down;840;
8027;All Interactive Distributuion;;
8028;SKH Apps;;
8029;Broadsword Interactive;;
8030;16bits Nights;;
8031;Back To Basics Gaming;;
8032;Super-Ecchi Interactive;;
8033;Loiste Interactive;246;
8034;Casual Labs;;
8035;Cococucumber;124;
8036;LaserMédia;;
8037;Daddy Oak;;
8038;Ivanoff Interactive;208;830908800
8039;Chicken in The Corn;;
8040;Droqen;;
8041;Droqen's Games;;
8042;Zojoi;;
8043;Reverb Triple XP;;
8044;i273 LLC;;
8045;Rauser Advertainment GmbH;276;631065600
8046;Kellogg Company;;
8047;CP Software;;
8048;Ventamatic;;
8049;Punchers Impact;;
8050;Punchers Impact - duplicate;;
8051;Punchers Impact - duplicate 2;;
8052;RichMakeGame;;
8053;Gaming Minds - duplicate;;
8055;ACQUIRE Corp. - duplicate;;
8056;exDream;276;
8058;Joakim Sandberg;752;
8059;Imba Entertainment;;
8060;Waterlily Games;;
8061;Pantera Entertainment;;
8062;Perfect World Shanghai;;
8063;Jasper Byrne;;
8064;Brain Candy;;
8065;Rovio Entertainment Ltd;;
8066;Talawa Games;752;
8067;FromDUPLICATESoftware;;
8068;Fishlabs Entertainment GmbH;276;1104451200
8070;Xibalba Studios;484;
8071;TAO;;
8072;G-Boot Games;;
8073;Engient, Inc;;
8074;Engient;;
8075;IPACS;;
8077;Opus;;
8078;MAQL;;
8080;Rubicon Development;826;
8081;Atari, Inc. (Atari, SA subsidiary);840;1052265600
8082;2x2 Games;;
8083;Dvaput;;
8084;CyberSports Ltd. - duplicate;;
8085;Coli Games;;
8086;CyberSports Ltd;;
8089;iPi Soft;;
8091;NGD Studios;32;1041292800
8092;24 Caret Games;;
8093;Avatar Creations;;
8094;Atomix Productions;;
8095;DUPLICATEKochMedia;;
8096;Over the Top Games;724;
8098;Her Interactive, Inc.;;
8099;Binary Fortress Software;;
8100;YouNeedABudget.com;;
8101;Sperasoft, Inc.;616;
8102;Mirillis;;
8103;Colin Northway with art by Thomas Shahan;;
8104;Northway Games;;
8105;Juvty Worlds;643;
8106;Xim, Inc;;
8107;Graftgold;;441676800
8108;Virgin Games Ltd.;826;441676800
8109;Roadhouse Interactive;;
8110;50CC Games;;
8112;Happymagenta;;
8113;ComputerHouse GBG AB;752;851990400
8114;Softkey;;
8115;Sold Out Software;;
8116;Internal Games;;
8117;articy Software GmbH & Co. KG;;
8118;Gravity, Inc.;;
8119;Ambient Design Ltd.;;
8121;Stone Blade Entertainment;;
8122;Eric Chahi;;
8123;Bleank;;
8124;Lo-Fi Games;826;
8125;4Flash Interactive;;
8127;D3 Go!;;
8128;Anti Matter Games;;
8130;Treexy;;
8131;L3O Interactive;;
8132;March Entertainment;;
8133;Mine Loader Software Co., Ltd.;;
8134;BANDAI NAMCO Studios Inc.;392;1333324800
8135;Brain Slap Studio;250;
8136;United Independent Entertainment GmbH;276;
8137;Sytexis;;
8138;Handyman Studios;;
8139;Andrew Morrish;;
8140;Teknopants;;
8141;Maxistentialism;;
8142;United Soft Media;;
8143;Love Conquers All Games;124;
8146;MadMan Theory Games;;
8147;GRAOUMF;;
8148;Ohm Force;;
8149;Actual Tools;;
8150;TimeSymmetry;;
8151;Masangsoft, Inc.;;
8152;Indomitus Games;380;
8153;Phobic Studios;;
8154;Arkedo;;
8155;Angry Engineers Entertainment;;
8156;WayForward - duplicate;;
8158;Bytes of Learning;;
8159;777 Studios;;
8160;Cyan;;
8161;Dead Shark Triplepunch;;
8162;Wingware;;
8163;Junction Point;;
8164;Sir-Tech - duplicate;;
8165;Gamepot, Inc.;;
8166;BeardyBird;752;
8167;Fabio Mosca;;
8168;Magnussoft;276;
8169;Indescomp S.A;;
8170;Sean HTCH;;
8171;Joni Kittaka;;
8172;Bits & Beasts;;
8173;Axolot Games;752;
8174;Nikita;;
8176;Matthew C Cohen;;
8177;darkForge Games LLC;;
8178;Modern Dream;826;
8179;Moonshark, Inc.;;
8180;ShadowShifters;;
8181;QUByte Interactive;76;
8182;Commotion Games Pty Ltd;;
8183;Sixense;;
8184;Phosphor Games Studio;840;
8185;Cauldron;703;
8186;Songquito UG;;
8187;Filament Games;840;
8188;Pixeljam;840;
8189;Firedance Games;;
8190;Saibot Studios;32;1325289600
8191;Biart Company LLC;;
8192;Flyleap Studios Pty. Ltd.;;
8193;Dischan Media;;
8194;Petit Depotto;;
8195;Screwfly Studios;36;1323734400
8196;Silk Games;;
8197;Nanmo (Takayuki Yanagihara) @ FullPowerSideAttack.com;;
8198;sanodg (Nobuyoshi Sano);;
8199;FullPowerSideAttack.com;;
8200;Interabang Entertainment;;
8201;The Writer Zone;;
8202;Stygian Software;;
8203;Onipunks Studio Inc.;;
8204;Rockin Android;;
8205;Escape Hatch Entertainment, LLC;;
8206;TREND, Soft Pro;;
8207;Marvelous USA, Inc.;;
8208;Nocturnal works;;
8209;Red Wasp Design Ltd;;
8210;InterWave Studios;;
8211;International Games System, Co., LTD.;;
8212;Auroch Digital;826;
8213;Zeolite Studios Inc.;;
8214;Leadwerks Software;;
8215;OVERDRIVE;392;1143849600
8216;8888888 LABS;;
8217;Spicyhorse Games;;
8218;Simon Roth;;
8219;Machine Studios;;
8220;Popcannibal;840;
8221;PD Design Studio;;
8222;MinMax Games Ltd.;;
8223;MR-Software GbR;;
8224;Aerosoft GmbH;276;
8225;SmiteWorks USA, LLC;;
8226;Leafy Games;;
8227;Elefantopia;;
8228;Fragment Production Ltd;246;1356912000
8229;rondomedia Marketing & Vertriebs GmbH;276;891388800
8230;Reverie World Studios, INC;;
8231;StarQuail Games;;
8232;Axis Game Factory LLC;;
8233;WhiteMoon Dreams;840;
8234;Privateer Press Interactive;;
8235;Worthless Bums;;
8236;Aartform;;
8237;TML Studios;;
8238;astragon Software GmbH;276;978220800
8239;Toontraxx Studios;;
8240;Mighty Rocket Studio;250;
8243;Amazing Atom;;
8244;2DArray;;
8245;Sarah Northway;;
8246;Studio V5;;
8247;Soulid Studio;;
8248;Fantasy Flight Publishing, Inc.;;
8249;CBE Software s.r.o.;203;1325289600
8250;The Men Who Wear Many Hats;840;
8251;Lightmare Studios;;
8252;2Play;;
8253;INTERMARUM;;
8254;One More Level;616;1404345600
8255;Awesome Games Studio;616;1262217600
8257;Linked Dimensions;;
8258;Team Bloodlust;;
8259;Cosmic Picnic;752;
8260;Four Door Lemon;;
8261;Lockwood Publishing;826;
8262;Hollywood Caterers;;
8263;Heavenspot;;
8264;Ubisoft Osaka;392;
8265;Klon Co., Ltd.;;
8266;Soul And Motion Osaka;;
8267;Boston Soundlabs, Inc.;;
8268;Studio Liddell;;
8269;Resonance Mastering;;
8271;Universal Partnerships & Licensing;;
8272;The Estate of Robert Ludlum;;
8273;Black Point Studios;;
8274;Flying Penguin Studios;;
8275;Northern Lights;;
8276;Flashpoint Productions;;
8277;Coffee Powered Machine;32;
8278;Cartoon Network Games;;
8279;Eyedentity Games;;
8280;Shanda Games International Europe;;
8281;Ex Nihilo;;
8282;Arachnid Games;840;1356912000
8283;Entheogen Studios LLC;;
8284;Celsius Game Studios;124;
8285;Agharta Studio;250;
8286;Storybird;;
8287;LookAtMyGame;250;
8288;Iteration 11;;
8289;Sakura River Interactive;;
8290;Artifex Mundi sp. z o.o.;;
8291;Laughing Jackal LTD;;
8293;8th Floor Games;;
8295;JoWooD Vienna;;
8298;Code Force;;
8299;Slitherine Ltd.;826;1273449600
8300;Stage 2 Studios;;
8301;Sumom Games;804;
8302;bignic - Dolphin Barn;;
8303;Dolphin Barn;;
8304;Doppler Interactive;;
8305;Moonbite Games;;
8306;PadaOne Games;;
8307;U&I Entertainment;;
8308;Toco Games;;
8309;Coilworks;752;1293753600
8310;Noble Empire Corp.;;
8311;Phantom Compass;124;
8314;ComiPo! LLP;;
8315;Niffler Ltd.;826;
8317;WaveDNA;;
8318;Darkmire Entertainment;;
8319;Burgoon Entertainment, LLC.;;
8320;BrainDistrict;;
8321;Stirfire Studios;36;
8322;Avidly Wild Games;;
8323;Mindware Co,.Ltd.;;
8324;Artnumeris;;
8325;North Side;;
8326;Giant Box Games;;
8327;The Dept of Silly Stuff;;
8328;Sweet Dog Studios;;
8329;The Domaginarium;222;
8330;Mad Otter Games;840;
8331;MAG Studios;;
8332;Dreamatrix;;
8333;A Jolly Corpse;392;
8334;stillalive studios;40;1293753600
8335;Primate Labs Inc.;;
8336;Vae Victis Games;380;
8337;Waz;;
8338;Waz Games;;
8339;TawStudio Entertainment;;
8340;ShortRound Games;;
8341;Krealit;;
8342;Rocket Jump;;
8343;Actoz Soft;;
8344;OGPlanet;;
8345;stage-nana;;
8346;Jugilus;;
8347;Lantana Games;840;
8348;XeniosVision;;
8349;Magiko Gaming;;
8350;Icarus Games;203;
8351;DUPLICATEFAKT Software Gmbh;;
8352;Viva Media Inc;;
8354;Matt Roszak;;
8355;KinifiGames LLC;;
8356;Net Games Laboratory;;
8357;Net Games Distribution LTD;;
8358;PIXOWL INC.;;
8359;Nowhere Studios;;
8360;Sherman3D;458;
8361;Epixx.org;;
8362;Peoleo Entertainment;;
8363;Homegrown Games - duplicate;;
8364;Mechanist Games;;
8365;Terrible Posture Games - duplicate;;
8366;Terrible Posture Games LLC;;
8367;Snowed In Studios;124;
8368;Tethys Interactive LLC;;
8369;White Giant RPG Studios;;
8370;Deadly Red Cube;;
8371;Bill and Eli Productions;;
8372;The Game Creators;;
8373;iRacing.com Motorsport Simulations;;
8374;iRacing;;
8375;Elijah Newman-Gomez;;
8376;Kihon Inc.;;
8377;Max Gaming Technologies, LLC;840;
8378;BitMonster, Inc.;;
8379;Wicked Loot;840;
8380;Lightmare Studio;;
8381;BANDAI NAMCO Amusement Inc.;392;1143763200
8382;Ludosity;752;1230681600
8383;MAGIX Software GmbH;276;
8384;DUPLICATEattic Entertainment Software GmbH;;
8385;Team 6 Studios - duplicate;;
8386;Funbox Media Ltd;;
8387;Mario von Rickenbach;;
8388;Playables;756;
8389;Liminal Games;;
8390;Condition One;;
8391;EVGA;;
8392;Visual Outbreak;;
8393;ToMorning Productions;;
8394;Culture Attack Studio;;
8395;Tyler Doak;;
8396;Spicy Tails;392;
8397;Fred Wood;;
8398;Rsupport Inc.;;
8399;Toge Productions;360;
8400;Organic Humans;;
8401;Hexage;203;
8402;Polynetix Studio;;
8403;Frozen Flame;;
8404;Screaming Bee;;
8405;Slav Pankratov;;
8406;Inmatrix LTD;;
8407;GTGD;;
8408;Ranmantaru Games;;
8409;Dev Arc;;
8410;Dreadlocks Ltd.;203;1309478400
8411;Eric Provan - Ayyo Games;;
8412;Ayyo Games;;
8413;Gato Salvaje S.L.;;
8414;Proton Studio Inc;124;
8415;David Amador;;
8416;Icetesy SPRL;;
8417;Digital Media Workshop;;
8418;Flox Studios Ltd.;;
8419;bitSmith Games;;
8420;Cypress Inheritance LLC;;
8421;Tin Man Games;36;1262217600
8422;Uppercut Games Pty Ltd;;
8423;3f Interactive;;
8424;Trickster Face;;
8425;SFB Games;;
8426;Robert Miroszewski;;
8427;Fancy Bytes;276;1072828800
8428;Flump Studios;;
8429;Amaranth Games, LLC;;
8430;Kinelco & Lone Elk Creative;;
8431;Nexon;;
8432;Nexon Europe S.a.r.l;;
8433;Dracue, Co. ltd;;
8434;Allegorithmic;;
8435;Parallax;;
8436;Reiza Studios;;
8437;Enix - duplicate;;
8438;Davilex;528;883526400
8439;Classified Games;;
8440;Ocean France;;
8441;Vectorbeam;;
8442;Tuque Games;;
8443;Scorpio Gamesworld;;
8444;Anshar Studios;616;1356912000
8445;Torched Hill;;
8446;Safe from Robots;;
8447;GameStop;;
8448;Aurora44;554;
8449;The Aristocrats;;
8450;Gamify Labs;;
8451;VaragtP;;
8452;ConcernedApe;840;1325289600
8453;Wayward Prophet;;
8454;Blowfish Studios;36;
8455;PixelLore;;
8456;Those Awesome Guys;;
8457;Team ERROR;;
8458;Tarhead Studio;752;1388448000
8459;Basaltic Studios;;
8460;The Game Bakers;250;1281225600
8461;Vile Monarch;616;
8462;4 I Lab;;
8463;app2fun;;
8464;Acid Wizard Studio;616;
8465;Laser Guided Games;;
8466;JForce Games;840;
8467;WEB Gaming Entertainment;;
8468;Rob Howland;;
8469;Three Flip Studios;;
8470;Pyxel Arts;;
8471;DUPLICATESproing;;
8472;TREVA Entertainment;;
8473;DUPLICATERadon Labs GmbH;;
8474;ChessBase;;
8475;Rasmus Ljunggren;;
8476;Dancing Devils;;
8477;Anuman;250;
8478;Skyhook Games;;
8479;Tricktale;;
8480;HyperKat Games;;
8481;Nerd Kingdom Inc.;;
8482;KOEI TECMO HOLDINGS CO., LTD.;392;1238544000
8483;Two Tribes Publishing;528;978220800
8484;Sony Creative Software;;
8485;Solest Games;;
8486;Dark Gaia Studios;;
8487;Wonderfling;;
8488;Alastair John Jack;;
8489;Team Jolly Roger;246;
8490;DiggerWorld Ltd.;;
8491;Forge Reply srl;;
8492;Neutron Games GmbH;276;
8493;Ticonblu;;
8494;Koalabs Studio;250;
8495;Nekrosoft;;
8496;Primal;;
8497;ClockStone - duplicate;;
8498;Decent Machine;;
8499;Beatnik Games;826;
8500;The Sidekicks;;
8501;Rogue Earth LLC;840;
8502;Bombdog Studios;;
8503;LeGrudge & Rugged;;
8504;Siege Games;840;
8505;bumblebee.;;
8506;Application Systems Heidelberg;;
8507;Doragon Entertainment;;
8508;WRF Studios;;
8509;Burian Media Enterprises;40;1135987200
8510;Krita Foundation;;
8511;Serious Brothers;276;
8512;Playful Corporation;;
8513;Yuisy;;
8514;shaun Williams;;
8515;Digital Fusion;;
8516;Computerhouse;;
8517;Third Wire Productions;840;
8518;Gojira;620;
8519;Eldon Harris;;
8520;Roencia Game Creators;;
8521;Dreamworlds;;
8522;Oak Gear;;
8523;Refactored Games OÜ;;
8524;BeamNG;276;
8525;Morgopolis Studios;;
8526;Frozen Orb;;
8527;FXpansion;;
8528;Tap It Games;616;1356912000
8529;Moonrise Interactive;616;1230681600
8530;OPQAM;32;
8531;Pulsetense Games;;
8532;Chris Sawyer Productions;;
8533;Scott Thunelius;;
8534;Tony Porter;;
8535;Schell Games;840;
8536;Sideline Amusements;;
8537;BadFly Interactive, a.s.;203;
8538;Cuve Games;;
8539;Ice Water Games;840;
8540;Frogdice, Inc;840;
8541;Trichotomy;;
8542;Farsky Interactive;250;
8543;Graveck;840;
8544;MagicIndie;;
8545;48h Studio;380;
8546;Dragonfly GF Co., LTD;;
8547;b-alive gmbh;276;
8548;KADOKAWA DWANGO CORPORATION;392;1412121600
8549;Proxy Studios;;
8550;Different Tuna;;
8551;Star Vault AB;752;
8552;Sirlin Games;840;1135987200
8553;David Vogt;;
8554;Christoph Winkler;;
8555;Shit-Happens-Software;;
8556;Castle Pixel, LLC.;;
8557;Adventurepro Games LLC;840;
8558;PERFECT PARALLEL;;
8559;Perfect Parallel, Inc.;;
8560;Play, Silden;;
8561;Easy Co;;
8562;VIS - Visual Imagination Software;;
8563;Starfish-SD Inc;;
8564;Electric Eggplant;;
8565;Kalani Games, Inc.;840;
8566;HRG (Heirs of Rube Goldberg);;
8567;Unity Games;;
8568;Laminar Research;;
8569;Sebastien Bini;;
8570;Kodots Games;104;
8571;Fly System;;
8572;Kumobius;;
8573;Ageod;250;
8574;Unknown Identity;;
8575;Orphic Software;;
8576;SOF Studios Ltd;;
8577;Nate Schmold;;
8578;30/30;;
8579;Blue Manchu;;
8580;N A GA Entertainment;;
8581;Astral Byte;;
8582;Scorpius Games;;
8583;Ganz;;
8584;Digital Dreams Entertainment LLC;840;
8585;Chainsaw Syndicate;;
8586;Vector Games;;
8587;Camshaft Software;;
8588;Dave Nutting Associates;;
8589;Wicked Studios;;
8590;RageSquid;528;
8591;Diversions Entertainment;;
8592;Think!Ware Development;;
8593;K2;;
8594;Accursed Toys;;
8595;Dodge Roll;;
8597;Calvin Weibel;;
8598;Calvin Weibel - duplicate;;
8599;Incredible Tehnology;;
8600;Experimental Gamer Studios;;
8601;Roblox Corporation;840;1086048000
8602;On-Line PLC;;
8603;CRL Group;;
8604;GoodVole;246;1379894400
8605;Strangely Interactive;;
8606;Fixpoint Productions Ltd.;;
8607;Aartform Games;;
8608;Lumenox ehf;;
8610;Green Lava Studios;;
8611;Heart Shaped Games LLC;840;
8612;Magnetic Realms;392;1354320000
8613;Artem Kotov;;
8614;Andy Wallace;;
8615;Psychic Software;;
8616;Windybeard;;
8617;Hippomancer;;
8618;Nick Donnelly;;
8619;Paleozoic;;
8620;Micro Factory Games;;
8621;Atapki;;
8622;Intravenous Software;;
8623;None - Independent;;
8624;Aduge Studio;;
8625;Carlos Coronado;;
8626;Dani Navarro;;
8627;Luka Nieto;;
8628;Alawar Entertainment;643;
8629;Boolat Games;;
8630;Game in a Bottle;;
8631;Team Tripleslash;;
8632;Studio Paint;;
8633;Kardfy Studios;;
8634;Ideum, Inc.;;
8635;Demon Wagon Studios;;
8636;kunst-stoff GmbH;276;1553817600
8637;Himalaya Studios;840;
8638;AwesomeBlade;;
8639;Diffusional Arts;;
8640;Ross Edgar;;
8641;Membraine Studios;;
8642;Wrestling Gamers United;;
8643;Firebase Industries Ltd.;;
8644;Trickster Arts;203;
8645;Dancing Dinosaur Games;;
8646;Vexel Games;;
8647;Notorious Games;;
8648;Black Cactus;;
8649;SleepNinja Games;840;
8650;Turnopia;;
8651;Arberth Studios;;
8652;Hunted Cow Studios;826;
8653;Scott Cawthon;;
8654;Vermont Software Studios,LLC;;
8655;Rocketeer Games Studio, LLC;;
8656;Creability;784;
8657;Peter Cleary;;
8658;-;;
8659;Funatics Software;;
8660;Jujubee S.A.;616;
8661;Studio Eres;;
8662;Night Node;752;
8663;Pixelsaurus Games;840;
8664;Future Crayon;;
8665;Zoetrope Interactive;792;
8666;Carlo D'Apostoli Projects;;
8667;candyrocketstudio;;
8668;Sunside Inc;;
8669;Grimm Bros, LLC;840;
8670;Dan Walters;;
8671;Entrada Interactive LLC;840;
8672;Dave Gedarovich;;
8673;Pavel Bulatov;;
8674;Octagon Interactive;;
8675;Toxtronyx;;
8676;DUPLICATEAerosoft;;
8677;Machine Bear® Software e Games;;
8678;BlackMoon Design;;
8680;Evan Todd;;
8681;Two Desperados;;
8682;Acceleroto, Inc.;;
8683;Steel Wool Games;;
8684;Serellan LLC;;
8685;Sport1 GmbH;276;
8686;World-Loom;616;1208476800
8687;Nitreal;616;
8688;Ole Lange;;
8689;Mad Data;276;
8690;Gameblyr;;
8691;Yazar Media Group LLC;;
8692;La Moustache Studio;250;
8693;Ennoble Studios;;
8694;Gunnar Games;;
8695;Nom Nom Games;;
8696;Wastelands Interactive;616;1167523200
8697;Appmania/i-Free;;
8698;Binary Helix;;
8699;XP;;
8700;Subvert Games;;
8701;Room 8 Studio;804;
8702;Walk Thru Walls Studios;;
8703;Shaman Games;;
8704;PlayRIX;;
8705;Little Worlds Interactive;;
8706;rdein;76;
8707;Team Monkey;;
8708;Shumkov Dmitriy;;
8709;RealAxis Software;;
8710;Konsordo;;
8711;Uniworlds Game Studios;;
8712;SuckerFree Games;840;
8713;Timbre Interactive;840;
8714;Bulkhead Interactive;826;1480464000
8715;Sleepy Bug Studio;;
8716;Eric Froemling;;
8717;Team Indev;;
8718;Gamatic;;
8719;Warner Bros. Hollywood;;
8720;Sumida Triphony Hall;;
8721;Telecom Animation Film;;
8722;Fès Inc.;;
8723;Technicolor Creative Services;;
8724;New Media Audio;;
8725;Zyamu Kikaku;;
8726;Vocal Ltd.;;
8727;Tal Studio;;
8728;Studio Fine;;
8729;Star Jam;;
8730;Production Ogi;;
8731;Procyon Studio;;
8732;Office Walker;;
8733;Nobue Matsubara Music Office;;
8734;Digital Wordsmithing;;
8735;Gekidan Tohai;;
8736;Gekidan Mirai Gekijo;;
8737;Expulse;;
8738;Daiichi Music Publisher;;
8739;Daiichi Production;;
8740;Columbia Songs;;
8741;Columbia Music Entertainment;;
8742;Cabina Japan;;
8743;Asaikikatu;;
8744;Alive Recording Studio;;
8745;Dare Design;;
8746;RetroGraphics;;
8747;Studio Ghibli;;
8748;Anime Torororo;;
8749;Nakamura Production;;
8750;A-Line;;
8751;The Tokyo Philharmonic Orchestra;;
8752;Yokohama Minato Mirai Hall;;
8753;Avaco Creative Studio;;
8754;Azabu-O Studio;;
8755;Wonder City;;
8756;U2.inc;;
8757;Hitokuchi-Zaka Studios;;
8758;Sound Inn Studios;;
8759;OLM Inc.;;
8760;Mark Roberts Motion Control;;
8761;Make Stuff;;
8762;NK and LZ;;
8763;Gabe&Gabe Productions;;
8764;Jungle Sound;;
8765;The Treehouse;;
8766;Voice of the Arts;;
8767;SOL Agency;;
8768;Freedom Art;;
8769;Toytec Digital Technology Center;;
8770;ApathyWorks;;
8771;Pirate Software;;
8772;Kyodai;;
8774;Slacker Games;826;
8775;8 Points;;
8776;Eastshade Studios;840;
8777;SDR Project;;
8778;NYP;;
8779;Extreme Reality;;
8780;Isotope 244;;
8781;Adam Saltsman;;
8782;Robin Arnott;;
8783;Holden Boyles;;
8784;Ciprian Stanciu;;
8785;Nano Games sp. z o.o.;616;1262217600
8786;Space Monkey International;;
8787;1C Online Games;;
8788;Propelled Bird Software;;
8789;Atypical Games;;
8790;SolidFace Technology Inc.;;
8791;Oscar L.;;
8792;Celestial Games;710;
8793;I Fight Bears;;
8794;DR Studios;826;
8795;505 Mobile Games;;
8796;HE SAW;;
8797;Bigmoon Studios;;
8798;BonusXP;;
8799;Kitfox Games;124;1370044800
8800;FarrugiaSoft;;
8801;Blue Mana Entertainment;;
8802;ILIKESCIFI Games;;
8803;Anthony Case;;
8804;Caiysware;;
8805;Rob Lach;;
8806;Rob Lach Games;;
8807;Special Circumstances;;
8808;Pixelatto;724;
8809;Pixel Quality Games;;
8810;Ninja Kiwi;554;
8811;Mirball Games;;
8812;Connor Ullmann;;
8814;88mm;;
8815;Confused Pelican;;
8816;Funnel Inc.;;
8817;Gravity Europe;;
8818;Magenta Factory;;
8819;Ju Cai;;
8820;DarkElite;;
8821;tequibo;;
8822;Legend Studio;;
8823;Conrad Nelson;;
8825;initials;;
8826;BlueLine Games;;
8827;Reload Game Studio;;
8828;Imagitech;;
8829;1C Game Studios;;
8830;The Software Farm;;
8831;Sand Sailor Studio;642;1419984000
8832;Gugila;;
8833;Polar Motion;;
8834;Wolverine Studios;;
8835;Alfred Lam;;
8836;YorkshireRifles;;
8837;Zut Games;;
8838;DQ Team;;
8839;Minimon Team;;
8840;Stone Monkey Studios;;
8841;Faultline Games;;
8842;VR Designs;;
8843;Skilltree Studios;;
8844;Damaged;;
8845;Lucid Games;826;
8848;Really Slick;;
8849;SmallGreenHill;;
8850;MADia Entertainment;;
