id;name;aggregated_rating;first_release_date
762;Jack Nicklaus 6: Golden Bear Challenge;;922838400
763;Heroes of Newerth;71.0;1273622400
764;Jazz Jackrabbit 2;;901843200
765;Jumpgate: The Reconstruction Initiative;;1001203200
766;Kohan II: Kings of War;77.5;1095638400
767;Kohan: Immortal Sovereigns;80.0;984528000
768;Decisive Battles of WWII: Korsun Pocket;;1059609600
769;Lara Croft and the Guardian of Light;78.875;1282089600
770;Links 2001;;972345600
771;Links LS 1998 Edition;;867628800
772;Links LS 1999;;909792000
773;Longbow 2;;880848000
775;M.A.X.: Mechanized Assault & Exploration;;851990400
776;Madden NFL 2003;;1029110400
777;Madden NFL 2004;;1060560000
778;Madden NFL 2005;84.3333333333333;1092009600
779;Madden NFL 99;;901756800
780;Magic Carpet 2: The Netherworlds;90.0;810518400
781;Majesty: The Fantasy Kingdom Sim;;951782400
784;MechWarrior 2: 31st Century Combat;85.0;801964800
785;MechWarrior 2: Mercenaries;;844041600
786;MechWarrior 4: Vengeance;;974937600
787;Serious Sam II;78.3333333333333;1128988800
788;Microsoft Flight Simulator 2000;70.0;939513600
789;MiG Alley;;943920000
790;Might and Magic VI: The Mandate of Heaven;;893894400
791;Mission Critical;86.0;815097600
792;MissionForce: CyberStorm;;833500800
793;Mobil 1 Rally Championship;;949276800
795;Motocross Madness 2;80.0;959299200
796;MVP Baseball 2005;88.25;1109030400
797;Myst III: Exile;;989193600
798;Myst IV: Revelation;88.6666666666667;1096329600
799;Myth II: Soulblighter;;912384000
800;Myth: The Fallen Lords;;880416000
801;NASCAR Legends;;941328000
802;NASCAR Racing 2;;849312000
803;NASCAR Racing 2002 Season;88.0;1013644800
804;NASCAR Racing 2003 Season;100.0;1045094400
805;NASCAR Racing 3;;939686400
806;NASCAR Racing 4;;981417600
807;NASCAR SimRacing;82.5;1108425600
808;NBA Live 2003;;1033948800
809;NBA Live 96;78.0;812505600
810;Privateer 2: The Darkening;;820454400
811;NBA Live 99;;910656000
812;NFL Blitz;80.0;852076800
813;NHL 2000;;936057600
814;NHL 2001;;969926400
815;NHL 2002;70.0;1000684800
816;NHL 2004;;1064188800
817;NHL 97;;846720000
818;NHL 98;;877564800
819;Grand Theft Auto 2;70.0;940550400
820;No One Lives Forever 2: A Spy in H.A.R.M.'s Way;80.0;1033344000
821;Oasis;70.0;1113264000
822;Obsidian;;849398400
823;The Operational Art of War II: Modern Battles 1956-2000;;925430400
824;NHL 09;90.0;1220918400
825;Saints Row;82.5;1156809600
826;Saints Row 2;81.1666666666667;1199923200
827;Outcast;90.0;933379200
828;Painkiller;82.5;1081728000
829;People's General;;904521600
830;PGA Championship Golf 1999 Edition;80.0;928108800
831;PGA Championship Golf 2000;90.0;959817600
832;Planescape: Torment;70.0;944956800
833;Command & Conquer: Red Alert 3 – Commander's Challenge;70.0;1253750400
834;Port Royale: Gold, Power and Pirates;;1054684800
835;Master of Atlantis - Poseidon;;993427200
836;Prince of Persia: The Sands of Time;84.2222222222222;1067472000
837;Prince of Persia: Warrior Within;79.6;1101772800
838;Pro Pinball: Big Race USA;87.0;915062400
839;Race – The Official WTCC Game;;1164326400
840;Railroad Tycoon 3;85.0;1067212800
841;Rallisport Challenge;90.25;1015286400
842;Rally Trophy;70.0;1005696000
843;Rayman 2: The Great Escape;90.0;941155200
844;Realms of the Haunting;;851990400
845;Red Baron II;;909705600
846;Red Faction: Guerrilla;82.1666666666667;1243900800
847;Resident Evil 5;80.0;1236211200
848;Rise of Nations;92.0;1053388800
850;Rising Sun;40.0;976060800
851;Robin Hood: The Legend of Sherwood;80.0;1037232000
853;Sacrifice;60.0;973382400
854;Sam & Max: Beyond Time and Space;70.5;1207785600
855;Sammy Sosa High Heat Baseball 2001;70.0;952387200
856;NHL 2003;40.0;1033344000
857;Serious Sam: The First Encounter;83.3333333333333;983404800
858;Serious Sam: The Second Encounter;90.5;1011830400
859;Seven Kingdoms;;880848000
860;Seven Kingdoms II: The Fryhtan Wars;;933379200
861;Shivers Two: Harvest of Souls;;862358400
862;Sam & Max: Save the World;82.2222222222222;1184716800
863;Sid Meier's Alpha Centauri;91.0;918777600
864;Sid Meier's Antietam!;70.0;944006400
866;Sid Meier's Civilization V;86.6;1285027200
867;Sid Meier's Gettysburg!;;876787200
868;Sid Meier's Pirates!;82.6666666666667;1101081600
869;Sid Meier's SimGolf;;1011744000
870;Silent Hunter III;;1110844800
871;Silent Thunder: A-10 Tank Killer II;85.0;825552000
872;Sins of a Solar Empire;91.0;1202083200
873;Saints Row: The Third;84.5;1321315200
874;Tom Clancy's Splinter Cell: Pandora Tomorrow;77.8571428571429;1080000000
875;NHL 08;83.0;1189555200
876;Icewind Dale II;86.0;1030406400
877;Star Trek: Voyager – Elite Force;80.0;969408000
879;Commandos: Behind Enemy Lines;;901843200
880;Resident Evil 2;55.0;885340800
881;Starsiege: Tribes;;912384000
882;Steel Beasts;;969753600
883;Steel Panthers II: Modern Battles;;844128000
884;Street Fighter IV;89.7777777777778;1216339200
885;Super Meat Boy;85.25;1287532800
886;Superbike 2000;;951868800
887;Superbike 2001;;970790400
888;Supreme Commander: Forged Alliance;75.0;1194307200
889;SWIV 3D;;846720000
890;Syberia;77.2;1028851200
891;Team Fortress 2;80.0;1191888000
895;The Longest Journey;90.0;942969600
896;The Operational Art of War I: 1939-1955;;896572800
897;The Operative: No One Lives Forever;68.0;973728000
901;The Wheel of Time;;941328000
903;Tiger Woods PGA Tour 06;70.0;1127174400
904;Tiger Woods PGA Tour 2003;;1035676800
905;Tiger Woods PGA Tour 2004;66.5;1064188800
906;Tiger Woods PGA Tour 2005;80.0;1095638400
907;TOCA Race Driver 3;83.3333333333333;1140739200
908;Tom Clancy's Rainbow Six 3: Raven Shield;81.6666666666667;1047945600
909;Tom Clancy's Rainbow Six: Vegas;85.75;1164153600
910;Tom Clancy's Splinter Cell;84.5555555555556;1037059200
911;Tom Clancy's Splinter Cell: Chaos Theory;77.5714285714286;1111968000
912;Tomb Raider;84.6;844128000
913;Tony Hawk's Pro Skater 2;86.6666666666667;969408000
914;Tony Hawk's Pro Skater 3;88.5;1004227200
915;Tony Hawk's Pro Skater 4;76.0;1035331200
916;Toonstruck;;849312000
917;Total Air War;;907200000
918;Total Annihilation;;875577600
919;Beneath a Steel Sky: Remastered;;1254873600
920;Trainz;87.0;1004572800
921;Capitalism II;;1008460800
922;Tribes 2;84.5;985737600
923;Tribes: Vengeance;76.0;1096934400
925;UEFA Euro 2004: Portugal;77.0;1083628800
926;Unreal Tournament 2003;;1033430400
927;Unreal Tournament 2004;88.0;1079395200
928;Unreal Tournament III;82.8571428571429;1195430400
929;War Wind;;843436800
930;WarBirds;;899164800
931;Warlords III: Darklords Rising;;901929600
932;Warlords III: Reign of Heroes;;876268800
933;Wik & the Fable of Souls;80.0;1095120000
934;Wing Commander IV: The Price of Freedom;62.5;817776000
935;Wing Commander: Prophecy;67.0;880848000
936;Pro Evolution Soccer 3;87.25;1066348800
937;Viper Racing;85.0;912384000
938;Virtual Pool 3;;974160000
939;Wizardry 8;;1005782400
941;World in Conflict;94.0;1190073600
942;World of Goo;86.75;1223856000
943;Colin McRae: Dirt;81.0;1181865600
944;Football Manager 2005;90.0;1099612800
945;Football Manager 2007;76.25;1161302400
946;Football Manager 2008;80.0;1192665600
947;Worms 2;;883526400
948;Worms Armageddon;;917568000
949;Call of Duty 3;73.8;1162857600
950;Jane's Combat Simulations: WWII Fighters;;912384000
951;Carmageddon II: Carpocalypse Now;;912384000
952;NHL 12;87.0;1315353600
953;NHL 10;84.0;1252972800
954;NHL 11;88.0;1283817600
955;Under a Killing Moon;69.0;782179200
958;Zeus: Master of Olympus;90.0;972172800
959;Command & Conquer: Red Alert 3;75.0;1225152000
960;Max Payne 3;89.3333333333333;1337040000
961;Commandos: Beyond the Call of Duty;66.0;933379200
964;Stronghold Crusader;80.0;1028073600
965;Stronghold;;1003449600
966;Resident Evil 3: Nemesis;;937958400
967;Resident Evil Survivor;;948931200
968;Resident Evil Code: Veronica;;949536000
969;Resident Evil Gaiden;;1008288000
970;Resident Evil Zero;70.0;1036886400
971;Resident Evil: Dead Aim;71.3333333333333;1045094400
972;Resident Evil: Outbreak;70.0;1071100800
974;Resident Evil 4;81.6;1105401600
975;Resident Evil: The Umbrella Chronicles;70.0;1194912000
976;Resident Evil: The Mercenaries 3D;63.6;1306972800
977;Resident Evil: Operation Raccoon City;44.3333333333333;1332201600
978;Resident Evil: Revelations;74.5555555555556;1327536000
979;Call of Duty: Modern Warfare 3;89.4545454545455;1320105600
980;Grand Theft Auto;80.0;877392000
981;Rayman Origins;89.375;1321315200
982;Heavy Fire: Afghanistan;49.0;1320969600
983;Tom Clancy's H.A.W.X;73.8333333333333;1236038400
984;Tom Clancy's H.A.W.X 2;52.1666666666667;1283472000
985;Dead Space: Extraction;81.3333333333333;1253750400
986;Halo 2;80.6666666666667;1099958400
987;Halo 3;100.0;1190678400
988;Halo Wars;70.0;1235606400
989;Halo 3: ODST;75.2;1253577600
990;Halo: Reach;91.4285714285714;1284422400
991;Halo 4;88.1818181818182;1352160000
992;Silent Hunter II;;1005004800
993;Silent Hunter 4: Wolves of the Pacific;80.0;1174348800
995;Silent Hunter 5: Battle of the Atlantic;;1267488000
996;Army of Two;71.0;1204588800
997;Army of Two: The 40th Day;77.6666666666667;1262908800
998;Uncharted: Golden Abyss;81.0;1324080000
999;Oddworld: Abe's Oddysee;100.0;874627200
1000;Oddworld: Abe's Exoddus;80.0;911260800
1001;Oddworld: Munch's Oddysee;48.0;1005696000
1002;Oddworld: Stranger's Wrath;81.0;1106611200
1003;Enter the Matrix;55.8333333333333;1052870400
1004;The Matrix: Path of Neo;65.6;1128384000
1005;The Matrix Online;50.0;1111708800
1006;Syndicate;78.6666666666667;1329782400
1007;Hector: Badge of Carnage!;82.0;1293840000
1008;Jagged Alliance: Back in Action;63.5;1328659200
1009;The Last of Us;91.5384615384615;1371168000
1010;Cities in Motion;67.0;1298332800
1011;Borderlands 2;80.7058823529412;1347926400
1012;Gotham City Impostors;73.1428571428571;1326153600
1013;SoulCalibur V;79.5;1327968000
1014;APB Reloaded;60.4;1277769600
1015;BloodRayne;78.0;1034640000
1016;BloodRayne 2;64.0;1097539200
1017;Worms: Reloaded;79.75;1282780800
1018;Marble Arena 2;;1323734400
1019;Marble Arena;;1193616000
1020;Grand Theft Auto V;95.84;1379376000
1021;Aliens: Colonial Marines;45.0;1360627200
1023;Hacker Evolution;;1183593600
1024;Hacker Evolution: Untold;;1229299200
1027;The Legend of Zelda: Link's Awakening DX;;912470400
1029;The Legend of Zelda: Ocarina of Time;;911606400
1030;The Legend of Zelda: Majora's Mask;90.0;956793600
1031;Galactic Dream: Rage of War;;1187136000
1032;The Legend of Zelda: Oracle of Seasons;93.0;983232000
1033;The Legend of Zelda: The Wind Waker;90.0;1039737600
1034;The Legend of Zelda: Four Swords Adventures;85.0;1079568000
1035;The Legend of Zelda: The Minish Cap;90.0;1099526400
1036;The Legend of Zelda: Twilight Princess;96.25;1163894400
1037;The Legend of Zelda: Phantom Hourglass;89.25;1182556800
1038;The Legend of Zelda: Spirit Tracks;91.6666666666667;1260144000
1039;The Legend of Zelda: Ocarina of Time 3D;92.0;1308182400
1040;Alice: Madness Returns;72.4;1308009600
1041;The Legend of Zelda: Oracle of Ages;95.3333333333333;983232000
1042;Just Cause;60.0;1158883200
1043;Sacred 2: Fallen Angel;65.3333333333333;1226016000
1044;SiN Episode 1: Emergence duplicate;;1147219200
1045;SiN;;910137600
1047;Worms 3D;80.0;1067558400
1048;Hitman: Blood Money;80.3333333333333;1148601600
1049;Hitman: Contracts;70.0;1082419200
1050;Hitman: Codename 47;60.0;974592000
1051;Mirror's Edge;72.5;1226361600
1052;The Lord of the Rings: War in the North;66.125;1320105600
1053;Rise of Immortals;;1315785600
1054;Oil Rush;50.0;1325376000
1055;Red Orchestra 2: Heroes of Stalingrad;;1315872000
1056;Deep Black;50.0;1325376000
1057;Unstoppable Gorg;72.5;1325376000
1058;LittleBigPlanet;96.0;1225065600
1059;Kingdoms of Amalur: Reckoning;78.6363636363636;1328572800
1062;Alan Wake;83.0;1273795200
1064;The Secret World;72.1428571428571;1341273600
1065;Street Fighter X Tekken;80.4285714285714;1330992000
1072;Wario Land: Super Mario Land 3;;765072000
1073;Super Mario World 2: Yoshi's Island;100.0;807580800
1074;Super Mario 64;89.0;835488000
1075;Super Mario Sunshine;90.0;1027036800
1076;New Super Mario Bros.;95.0;1147651200
1077;Super Mario Galaxy;98.75;1193875200
1078;Super Mario Galaxy 2;96.25;1274572800
1079;Super Mario 3D Land;90.0;1320278400
1080;New Super Mario Bros. 2;77.0833333333333;1343433600
1081;The Elder Scrolls Online;70.4375;1396569600
1082;Resident Evil 6;63.9166666666667;1349136000
1083;Wipeout;75.0;812332800
1089;Donkey Kong;90.0;771552000
1090;Donkey Kong Country;79.6666666666667;785376000
1091;Donkey Kong Land;;804124800
1092;Donkey Kong Country 2: Diddy's Kong Quest;70.0;816912000
1093;Donkey Kong Land 2;;848707200
1094;Donkey Kong Country 3: Dixie Kong's Double Trouble!;70.0;848620800
1095;Donkey Kong Land III;;875664000
1096;Donkey Kong 64;;943228800
1097;Donkey Kong Jungle Beat;79.0;1044316800
1098;DK: King of Swing;70.0;1107475200
1099;DK: Jungle Climber;80.0;1186617600
1100;Donkey Kong Country Returns;86.0;1290297600
1103;Super Metroid;100.0;764035200
1104;Metroid Fusion;85.0;1037491200
1105;Metroid Prime;95.0;1037491200
1107;Metroid: Zero Mission;95.0;1076284800
1108;Metroid Prime 2: Echoes;80.0;1100476800
1109;Metroid Prime Pinball;60.0;1130112000
1110;Metroid Prime Hunters;86.6666666666667;1142812800
1111;Metroid Prime 3: Corruption;86.25;1188172800
1113;Metroid: Other M;77.8571428571429;1283212800
1121;Watch_Dogs;81.0952380952381;1401148800
1122;Call of Duty: Black Ops II;78.4705882352941;1352678400
1126;Crowfall;;1546214400
1127;Castlevania: Bloodlines;;763862400
1128;Castlevania: Symphony of the Night;92.3333333333333;858816000
1129;Castlevania Legends;;880588800
1130;Castlevania;74.5;917308800
1131;Castlevania: Legacy of Darkness;;943920000
1132;Castlevania: Circle of the Moon;90.0;985132800
1133;Castlevania: Harmony of Dissonance;;1023321600
1134;Castlevania: Aria of Sorrow;86.0;1052179200
1135;Castlevania: Lament of Innocence;78.0;1066694400
1136;Castlevania: Dawn of Sorrow;90.3333333333333;1124928000
1137;Castlevania: Curse of Darkness;66.0;1131148800
1138;Castlevania: Portrait of Ruin;80.0;1163635200
1140;Castlevania: Order of Shadows;;1190073600
1141;Castlevania: Order of Ecclesia;88.0;1224547200
1142;Castlevania Judgment;30.0;1226966400
1144;Men of War: Assault Squad;75.5;1298592000
1145;Castlevania: The Arcade;;1254441600
1146;Castlevania: The Adventure ReBirth;70.0;1256601600
1147;Castlevania: Harmony of Despair;68.3333333333333;1280880000
1148;Castlevania Puzzle: Encore of the Night;;1282521600
1149;Castlevania: Lords of Shadow - Mirror of Fate;71.6;1362441600
1150;Broken Sword II: The Smoking Mirror;;878256000
1151;Broken Sword: The Sleeping Dragon;60.0;1068768000
1152;Broken Sword: The Angel of Death;60.0;1158278400
1156;Tomb Raider II;;880329600
1157;Tomb Raider III: Adventures of Lara Croft;;911606400
1158;Tomb Raider: The Last Revelation;;941328000
1159;Tomb Raider: The Angel of Darkness;61.5;1056067200
1160;Tomb Raider Chronicles;60.0;974419200
1161;Tomb Raider: Legend;60.0;1144368000
1162;Tomb Raider: Anniversary;69.0;1180656000
1163;Tomb Raider: Underworld;72.25;1226966400
1164;Tomb Raider;84.6428571428571;1362441600
1165;Meteos;83.3333333333333;1110412800
1166;Meteos: Disney Magic;70.0;1172534400
1167;The Outforce;;969840000
1168;Destruction Derby;70.5;814147200
1169;Destruction Derby Raw;;962323200
1170;Destruction Derby 2;72.0;846720000
1171;Destruction Derby: Arenas;71.0;1080777600
1172;Golden Sun;90.0;996624000
1173;Golden Sun: The Lost Age;80.0;1025222400
1174;Golden Sun: Dark Dawn;83.75;1288224000
1175;Alundra;;860716800
1176;Alundra 2: A New Legend Begins;;942883200
1178;Lufia II: Rise of the Sinistrals;;793584000
1179;Lufia: The Legend Returns;;999820800
1180;Lufia: The Ruins of Lore;66.0;1015545600
1181;Lufia: Curse of the Sinistrals;90.0;1267056000
1182;Castlevania: Lords of Shadow 2;63.2;1393286400
1183;Guild Wars 2;89.75;1345248000
1184;World of Tanks;73.2;1302566400
1185;Crash Bandicoot;75.0;841449600
1186;Crash Bandicoot 2: Cortex Strikes Back;;878256000
1187;Crash Bandicoot: Warped;;909792000
1188;Crash Bandicoot: The Wrath of Cortex;62.0;1004313600
1189;Crash Twinsanity;62.6666666666667;1096588800
1190;Crash of the Titans;63.3333333333333;1191283200
1191;Crash: Mind over Mutant;59.6666666666667;1223337600
1192;Crash Team Racing;;938649600
1193;Crash Nitro Kart;77.0;1068508800
1194;Crash Tag Team Racing;60.0;1129680000
1195;Crash Bash;;973468800
1196;Crash Boom Bang!;27.6666666666667;1153353600
1197;Crash Bandicoot: The Huge Adventure;74.0;1014595200
1198;Crash Bandicoot 2: N-Tranced;60.0;1041897600
1199;Crash Bandicoot Purple: Ripto's Rampage;77.0;1086220800
1200;Tales of Phantasia;65.0;818985600
1201;Tales of Destiny;;882835200
1202;Tales of Eternia;80.0;975542400
1203;Tales of Destiny 2;;1038441600
1204;Tales of Symphonia;89.3333333333333;1062115200
1205;Tales of Rebirth;;1103155200
1206;Tales of Legendia;79.0;1124928000
1207;Tales of the Abyss;69.2;1134604800
1208;Tales of Innocence;;1196899200
1209;Tales of Vesperia;80.2;1218067200
1210;Tales of Hearts;;1229558400
1211;Tales of Graces;65.0;1260403200
1212;Tales of Xillia;76.0;1315440000
1213;Tales of Xillia 2;68.8181818181818;1351728000
1214;Dark Cloud;;976752000
1215;Dark Cloud 2;90.0;1038441600
1216;Dead Space 3;73.6666666666667;1360022400
1217;Shenmue;90.0;946425600
1218;Shenmue II;70.0;999734400
1219;Kingdom Hearts;80.0;1017273600
1220;Kingdom Hearts: Chain of Memories;80.0;1100131200
1221;Kingdom Hearts II;90.0;1135209600
1222;Knights of the Temple: Infernal Crusade;40.0;1079654400
1223;Kingdom Hearts 358/2 Days;76.75;1243641600
1224;Kingdom Hearts: Birth by Sleep;82.6666666666667;1262995200
1225;Kingdom Hearts Re:coded;68.5;1286409600
1226;Kingdom Hearts 3D: Dream Drop Distance;73.8333333333333;1332979200
